Genes	dNdS
Solyc10g078820	0.37293
Solyc10g078830	0.00010
Solyc10g078860	0.03653
Solyc10g078890	0.08653
Solyc10g078900	0.01953
Solyc10g078910	0.26877
Solyc10g078920	0.31261
Solyc10g078930	0.49903
Solyc10g078940	0.00010
Solyc10g078950	0.07262
Solyc10g078960	0.00010
Solyc10g078970	0.00010
Solyc10g079000	0.00010
Solyc10g079010	0.25165
Solyc10g079030	0.00010
Solyc10g079050	0.13972
Solyc10g079060	0.21648
Solyc10g079070	0.46926
Solyc10g079080	0.17655
Solyc10g079090	0.27006
Solyc10g079110	0.10638
Solyc10g079120	0.18339
Solyc10g079130	0.14590
Solyc10g079140	0.37962
Solyc10g079150	0.09910
Solyc10g079160	0.43021
Solyc10g079170	0.11346
Solyc10g079180	0.00010
Solyc10g079190	0.10954
Solyc10g079200	0.11389
Solyc10g079210	0.15423
Solyc10g079250	0.31127
Solyc10g079260	0.08351
Solyc10g079270	0.37900
Solyc10g079280	0.14037
Solyc10g079290	0.22030
Solyc10g079300	0.23694
Solyc10g079310	0.31023
Solyc10g079320	0.19233
Solyc10g079350	0.15938
Solyc10g079360	0.00010
Solyc10g079370	0.00010
Solyc10g079410	0.13472
Solyc10g079420	0.18216
Solyc10g079430	0.02571
Solyc10g079440	0.26622
Solyc10g079450	0.12284
Solyc10g079460	0.05151
Solyc10g079470	0.54789
Solyc10g079480	0.33161
Solyc10g079490	0.16823
Solyc10g079500	0.11224
Solyc10g079510	0.22085
Solyc10g079520	0.42939
Solyc10g079530	0.33612
Solyc10g079550	0.30277
Solyc10g079560	0.19826
Solyc10g079580	0.27009
Solyc10g079590	0.30489
Solyc10g079600	0.22494
Solyc10g079610	0.69471
Solyc10g079620	0.17503
Solyc10g079630	0.45468
Solyc10g079640	0.20670
Solyc10g079690	0.08416
Solyc10g079700	0.56057
Solyc10g079710	0.08189
Solyc10g079720	0.20306
Solyc10g079740	0.00010
Solyc10g079750	0.12944
Solyc10g079770	0.06911
Solyc10g079810	1.85120
Solyc10g079820	0.21022
Solyc10g079830	0.10097
Solyc10g079840	0.62279
Solyc10g079850	0.30176
Solyc10g079860	0.06237
Solyc10g079870	0.17967
Solyc10g079880	0.07281
Solyc10g079890	0.08133
Solyc10g079910	0.09542
Solyc10g079920	0.00010
Solyc10g079930	0.21392
Solyc10g079940	2.58413
Solyc10g079950	0.10479
Solyc10g079970	0.98729
Solyc10g079980	0.24792
Solyc10g079990	0.07446
Solyc10g080000	0.00010
Solyc10g080010	0.13787
Solyc10g080020	0.15171
Solyc10g080030	0.24488
Solyc10g080050	0.51428
Solyc10g080060	0.36301
Solyc10g080070	0.24199
Solyc10g080080	0.06682
Solyc10g080090	0.24866
Solyc10g080100	0.26044
Solyc10g080110	0.21777
Solyc10g080130	0.41938
Solyc10g080150	0.16485
Solyc10g080160	0.30057
Solyc10g080180	0.28771
Solyc10g080190	0.00010
Solyc10g080200	0.26698
Solyc10g080210	344.80950
Solyc10g080220	0.14022
Solyc10g080230	0.09033
Solyc10g080260	0.28338
Solyc10g080280	0.33507
Solyc10g080300	999.00000
Solyc10g080320	0.29423
Solyc10g080330	0.25715
Solyc10g080350	0.08157
Solyc10g080390	0.13959
Solyc10g080400	0.28524
Solyc10g080410	0.02528
Solyc10g080420	0.05076
Solyc10g080430	0.10050
Solyc10g080440	0.10119
Solyc10g080450	0.34000
Solyc10g080470	0.16886
Solyc10g080480	0.37332
Solyc10g080490	0.26174
Solyc10g080500	0.00010
Solyc10g080510	0.27417
Solyc10g080520	0.23563
Solyc10g080530	0.39370
Solyc10g080540	0.10896
Solyc10g080550	0.13657
Solyc10g080560	0.12259
Solyc10g080570	0.35275
Solyc10g080580	0.00010
Solyc10g080590	0.00010
Solyc10g080600	0.08553
Solyc10g080610	0.05099
Solyc10g080630	0.14906
Solyc10g080640	0.06769
Solyc10g080650	0.28432
Solyc10g080660	0.36160
Solyc10g080670	0.57838
Solyc10g080680	0.03899
Solyc10g080690	0.19111
Solyc10g080700	0.12681
Solyc10g080710	0.09513
Solyc10g080720	0.12636
Solyc10g080730	0.28348
Solyc10g080740	0.33869
Solyc10g080750	0.10639
Solyc10g080760	0.12185
Solyc10g080770	0.08722
Solyc10g080780	1.00380
Solyc10g080810	0.34619
Solyc10g080840	0.14041
Solyc10g080870	0.27096
Solyc10g080880	0.18679
Solyc10g080890	0.79347
Solyc10g080900	0.58938
Solyc10g080920	9.10041
Solyc10g080930	0.50370
Solyc10g080940	0.00010
Solyc10g080950	0.09114
Solyc10g080960	1.66055
Solyc10g080970	0.08180
Solyc10g080980	0.63246
Solyc10g080990	0.34650
Solyc10g081000	0.52252
Solyc10g081010	1.49587
Solyc10g081020	0.06321
Solyc10g081030	0.00010
Solyc10g081040	0.81907
Solyc10g081050	0.06358
Solyc10g081060	0.17839
Solyc10g081070	0.00010
Solyc10g081090	0.00010
Solyc10g081100	0.21885
Solyc10g081110	0.10830
Solyc10g081120	0.14468
Solyc10g081130	0.12160
Solyc10g081140	0.08753
Solyc10g081150	0.02401
Solyc10g081160	0.14050
Solyc10g081170	0.00010
Solyc10g081180	0.20134
Solyc10g081190	0.06647
Solyc10g081200	0.33794
Solyc10g081210	0.31593
Solyc10g081220	0.09574
Solyc10g081230	0.00010
Solyc10g081250	0.09317
Solyc10g081260	0.05001
Solyc10g081270	0.24215
Solyc10g081280	0.94518
Solyc10g081300	0.17334
Solyc10g081310	0.00010
Solyc10g081320	0.09164
Solyc10g081330	0.16569
Solyc10g081340	0.25093
Solyc10g081350	0.08822
Solyc10g081360	0.00010
Solyc10g081370	0.00010
Solyc10g081380	0.99633
Solyc10g081390	0.10941
Solyc10g081410	0.45869
Solyc10g081420	0.36936
Solyc10g081430	0.20624
Solyc10g081440	0.09047
Solyc10g081450	0.24395
Solyc10g081460	0.25988
Solyc10g081470	0.31221
Solyc10g081480	0.42508
Solyc10g081490	0.04231
Solyc10g081510	0.05893
Solyc10g081530	0.00010
Solyc10g081540	0.26204
Solyc10g081550	0.22515
Solyc10g081560	0.45397
Solyc10g081570	0.69929
Solyc10g081580	0.03433
Solyc10g081590	0.21692
Solyc10g081600	0.20177
Solyc10g081610	0.07843
Solyc10g081620	0.07123
Solyc10g081630	0.20548
Solyc10g081640	0.03267
Solyc10g081650	0.22651
Solyc10g081660	0.13604
Solyc10g081680	999.00000
Solyc10g081700	0.40124
Solyc10g081710	0.27637
Solyc10g081720	0.05325
Solyc10g081730	0.30986
Solyc10g081740	0.12607
Solyc10g081750	0.43741
Solyc10g081760	999.00000
Solyc10g081770	0.23886
Solyc10g081790	0.00010
Solyc10g081800	0.10952
Solyc10g081810	0.59453
Solyc10g081820	0.28822
Solyc10g081830	0.27612
Solyc10g081840	0.68708
Solyc10g081850	0.05564
Solyc10g081870	999.00000
Solyc10g081880	0.35841
Solyc10g081900	0.13138
Solyc10g081910	0.11629
Solyc10g081920	0.00010
Solyc10g081930	0.16358
Solyc10g081940	0.03547
Solyc10g081950	0.16749
Solyc10g081970	0.10256
Solyc10g081980	0.05168
Solyc10g082000	0.28988
Solyc10g082010	0.13480
Solyc10g082020	0.00010
Solyc10g082030	0.28191
Solyc10g082040	0.00010
Solyc10g082050	0.10763
Solyc10g083110	0.19041
Solyc10g083120	0.15528
Solyc10g083150	0.16627
Solyc10g083160	0.13593
Solyc10g083170	0.17261
Solyc10g083180	0.46578
Solyc10g083190	0.17646
Solyc10g083200	0.28009
Solyc10g083210	0.19398
Solyc10g083230	0.53334
Solyc10g083240	0.22750
Solyc10g083250	0.00010
Solyc10g083260	0.00010
Solyc10g083270	0.19298
Solyc10g083280	0.00010
Solyc10g083290	0.09820
Solyc10g083300	0.21856
Solyc10g083310	0.13622
Solyc10g083320	0.18787
Solyc10g083330	0.22344
Solyc10g083340	0.11295
Solyc10g083350	0.18071
Solyc10g083360	0.20171
Solyc10g083370	0.18751
Solyc10g083380	1.29608
Solyc10g083390	0.41414
Solyc10g083400	0.12731
Solyc10g083410	0.09936
Solyc10g083420	0.07596
Solyc10g083430	0.28103
Solyc10g083440	0.21847
Solyc10g083460	0.54293
Solyc10g083470	0.28231
Solyc10g083480	0.12031
Solyc10g083490	0.06704
Solyc10g083500	0.18628
Solyc10g083510	0.42363
Solyc10g083520	0.00010
Solyc10g083530	1.03040
Solyc10g083540	0.43308
Solyc10g083570	0.02477
Solyc10g083580	0.52493
Solyc10g083590	0.41264
Solyc10g083610	0.53539
Solyc10g083630	0.54249
Solyc10g083640	0.07495
Solyc10g083650	0.54263
Solyc10g083670	0.03339
Solyc10g083690	0.28143
Solyc10g083710	0.58696
Solyc10g083720	0.00010
Solyc10g083730	0.16855
Solyc10g083740	0.04241
Solyc10g083750	0.07393
Solyc10g083760	0.12106
Solyc10g083780	0.00010
Solyc10g083790	0.20902
Solyc10g083800	0.25732
Solyc10g083810	0.38291
Solyc10g083830	0.17813
Solyc10g083840	0.58093
Solyc10g083860	0.30167
Solyc10g083870	0.75790
Solyc10g083880	0.03859
Solyc10g083890	0.06611
Solyc10g083900	999.00000
Solyc10g083910	0.00010
Solyc10g083920	0.13368
Solyc10g083930	0.00010
Solyc10g083950	0.06405
Solyc10g083960	0.20720
Solyc10g083970	0.11606
Solyc10g083990	0.18112
Solyc10g084000	0.76892
Solyc10g084010	1.88809
Solyc10g084040	0.41215
Solyc10g084050	0.00760
Solyc10g084070	0.13082
Solyc10g084080	0.22616
Solyc10g084090	0.34570
Solyc10g084100	0.29741
Solyc10g084120	0.04987
Solyc10g084140	0.19956
Solyc10g084150	0.11009
Solyc10g084160	0.17197
Solyc10g084170	0.66075
Solyc10g084180	0.21663
Solyc10g084200	0.08032
Solyc10g084210	0.10967
Solyc10g084220	0.11784
Solyc10g084230	0.36412
Solyc10g084240	0.09559
Solyc10g084250	0.23736
Solyc10g084260	0.52216
Solyc10g084270	0.08525
Solyc10g084280	0.12185
Solyc10g084290	0.36219
Solyc10g084310	0.00010
Solyc10g084320	0.40088
Solyc10g084340	0.35103
Solyc10g084350	0.00010
Solyc10g084370	0.11395
Solyc10g084380	0.30478
Solyc10g084400	0.35986
Solyc10g084410	0.27118
Solyc10g084420	0.21430
Solyc10g084430	0.65916
Solyc10g084440	0.72170
Solyc10g084500	0.48709
Solyc10g084510	0.32494
Solyc10g084530	0.07630
Solyc10g084540	0.40194
Solyc10g084550	0.34072
Solyc10g084560	0.30418
Solyc10g084590	0.08101
Solyc10g084600	1.42746
Solyc10g084610	0.37249
Solyc10g084620	0.17787
Solyc10g084630	0.05867
Solyc10g084640	0.30130
Solyc10g084650	0.63538
Solyc10g084660	0.19810
Solyc10g084670	0.25436
Solyc10g084680	0.36674
Solyc10g084690	0.19930
Solyc10g084700	0.21387
Solyc10g084720	0.26912
Solyc10g084730	0.56089
Solyc10g084740	0.40865
Solyc10g084750	0.21777
Solyc10g084760	0.28533
Solyc10g084770	0.17831
Solyc10g084800	0.18217
Solyc10g084810	0.00010
Solyc10g084820	0.09154
Solyc10g084830	0.19145
Solyc10g084840	0.05286
Solyc10g084850	0.09099
Solyc10g084860	0.06367
Solyc10g084880	0.14375
Solyc10g084890	0.70273
Solyc10g084900	0.00010
Solyc10g084920	0.00010
Solyc10g084930	0.30507
Solyc10g084940	0.14527
Solyc10g084950	0.24514
Solyc10g084960	0.74842
Solyc10g084970	0.17201
Solyc10g084980	999.00000
Solyc10g084990	0.58276
Solyc10g085000	0.02984
Solyc10g085010	0.25471
Solyc10g085020	0.00010
Solyc10g085030	0.29731
Solyc10g085040	0.22160
Solyc10g085050	0.16654
Solyc10g085060	0.13915
Solyc10g085070	0.03000
Solyc10g085080	0.21578
Solyc10g085090	0.78943
Solyc10g085100	0.08065
Solyc10g085120	0.29280
Solyc10g085130	0.15567
Solyc10g085140	0.21845
Solyc10g085150	0.21857
Solyc10g085180	0.13692
Solyc10g085190	0.33945
Solyc10g085200	0.22004
Solyc10g085210	0.00010
Solyc10g085230	0.51037
Solyc10g085280	0.25317
Solyc10g085290	0.41423
Solyc10g085300	0.21972
Solyc10g085310	0.18901
Solyc10g085320	0.17832
Solyc10g085330	0.19832
Solyc10g085340	0.07922
Solyc10g085350	999.00000
Solyc10g085360	0.12032
Solyc10g085370	0.18858
Solyc10g085380	0.11494
Solyc10g085390	0.13999
Solyc10g085400	0.71467
Solyc10g085410	0.14768
Solyc10g085420	0.08428
Solyc10g085430	0.42171
Solyc10g085440	0.09659
Solyc10g085450	0.13820
Solyc10g085480	0.00010
Solyc10g085490	0.12330
Solyc10g085500	0.13352
Solyc10g085550	0.00010
Solyc10g085560	0.25537
Solyc10g085570	0.38855
Solyc10g085580	0.10633
Solyc10g085590	0.02070
Solyc10g085600	0.43756
Solyc10g085610	0.32294
Solyc10g085620	0.36402
Solyc10g085630	0.14905
Solyc10g085640	0.04374
Solyc10g085650	0.07310
Solyc10g085660	16.01167
Solyc10g085670	0.05314
Solyc10g085680	0.13430
Solyc10g085690	0.44036
Solyc10g085710	0.10877
Solyc10g085720	0.15023
Solyc10g085730	0.09515
Solyc10g085740	0.25988
Solyc10g085750	0.12898
Solyc10g085790	0.19212
Solyc10g085800	0.10686
Solyc10g085810	0.37167
Solyc10g085820	0.20152
Solyc10g085830	0.10174
Solyc10g085870	0.39942
Solyc10g085880	0.20736
Solyc10g085900	0.33430
Solyc10g085910	0.04640
Solyc10g085920	0.16039
Solyc10g085930	0.47833
Solyc10g085950	0.01876
Solyc10g085960	0.16989
Solyc10g085970	0.63385
Solyc10g085980	0.43335
Solyc10g085990	0.03837
Solyc10g086000	0.56248
Solyc10g086010	0.00010
Solyc10g086020	0.00010
Solyc10g086030	0.34240
Solyc10g086040	0.24727
Solyc10g086060	0.27004
Solyc10g086070	0.06504
Solyc10g086080	0.26944
Solyc10g086090	0.00010
Solyc10g086100	0.51807
Solyc10g086120	0.07897
Solyc10g086150	0.08201
Solyc10g086170	0.30268
Solyc10g086180	0.12299
Solyc10g086190	0.04541
Solyc10g086210	0.30304
Solyc10g086220	0.24200
Solyc10g086230	0.50462
Solyc10g086240	0.50246
Solyc10g086250	0.39835
Solyc10g086280	0.42757
Solyc10g086310	0.11597
Solyc10g086320	0.27062
Solyc10g086330	0.09868
Solyc10g086340	0.40621
Solyc10g086350	0.11570
Solyc10g086360	1.77178
Solyc10g086380	0.22223
Solyc10g086390	0.28868
Solyc10g086400	0.89524
Solyc10g086410	0.01811
Solyc10g086420	0.04267
Solyc10g086430	0.17761
Solyc10g086440	0.16915
Solyc10g086450	0.57201
Solyc10g086460	0.00010
Solyc10g086470	0.38763
Solyc10g086480	0.51934
Solyc10g086490	0.33072
Solyc10g086500	0.13748
Solyc10g086510	0.00010
Solyc10g086520	0.07267
Solyc10g086530	0.25876
Solyc10g086540	0.30037
Solyc10g086550	0.20561
Solyc10g086560	0.38892
Solyc10g086570	0.26918
Solyc10g086580	0.08696
Solyc10g086620	0.06281
Solyc10g086630	0.26294
Solyc10g086640	0.38436
Solyc10g086650	0.29028
Solyc10g086660	0.44021
Solyc10g086670	999.00000
Solyc10g086680	0.45443
Solyc10g086700	999.00000
Solyc10g086710	0.18061
Solyc10g086720	0.00010
Solyc10g086730	0.06506
Solyc10g086740	0.27323
Solyc10g086760	0.09634
Solyc10g087010	0.28269
Solyc10g087030	0.33985
Solyc10g087040	0.27180
Solyc11g005000	999.00000
Solyc11g005010	0.69282
Solyc11g005020	0.14420
Solyc11g005030	0.46747
Solyc11g005040	0.81418
Solyc11g005060	0.00010
Solyc11g005070	0.28568
Solyc11g005080	0.43108
Solyc11g005090	0.20143
Solyc11g005100	0.35782
Solyc11g005110	0.33144
Solyc11g005120	0.22997
Solyc11g005130	0.30931
Solyc11g005140	0.31064
Solyc11g005150	0.06839
Solyc11g005170	0.02446
Solyc11g005180	0.00010
Solyc11g005190	0.37220
Solyc11g005200	0.11632
Solyc11g005220	0.00010
Solyc11g005230	0.33087
Solyc11g005250	0.23525
Solyc11g005260	0.19029
Solyc11g005270	0.05904
Solyc11g005280	0.14476
Solyc11g005290	0.84499
Solyc11g005300	0.56515
Solyc11g005310	0.31154
Solyc11g005320	0.39603
Solyc11g005330	0.00010
Solyc11g005340	0.12463
Solyc11g005350	0.06878
Solyc11g005360	0.00010
Solyc11g005370	0.00010
Solyc11g005380	0.17484
Solyc11g005390	0.08289
Solyc11g005400	0.14745
Solyc11g005420	0.28648
Solyc11g005430	0.08750
Solyc11g005440	0.29607
Solyc11g005450	0.02152
Solyc11g005460	0.37599
Solyc11g005480	0.00010
Solyc11g005490	0.71025
Solyc11g005500	0.88705
Solyc11g005540	0.80731
Solyc11g005550	0.08485
Solyc11g005560	0.15126
Solyc11g005570	0.08236
Solyc11g005580	0.77210
Solyc11g005590	0.43719
Solyc11g005600	0.24105
Solyc11g005620	0.10497
Solyc11g005630	0.18631
Solyc11g005650	0.78664
Solyc11g005660	0.16671
Solyc11g005670	0.06956
Solyc11g005680	0.00010
Solyc11g005700	0.23902
Solyc11g005710	0.57379
Solyc11g005720	0.31938
Solyc11g005730	0.10780
Solyc11g005740	0.40292
Solyc11g005750	0.15331
Solyc11g005760	0.08026
Solyc11g005770	0.05583
Solyc11g005780	0.29731
Solyc11g005790	0.23136
Solyc11g005800	0.11966
Solyc11g005810	0.02998
Solyc11g005820	0.27343
Solyc11g005830	0.00010
Solyc11g005840	0.29334
Solyc11g005860	0.00010
Solyc11g005870	0.09811
Solyc11g005880	0.20499
Solyc11g005900	0.10290
Solyc11g005910	0.15115
Solyc11g005920	0.80725
Solyc11g005930	0.23902
Solyc11g005940	0.20296
Solyc11g005950	0.13292
Solyc11g005960	0.18160
Solyc11g005970	0.03905
Solyc11g005980	0.08218
Solyc11g006000	0.13370
Solyc11g006010	0.56617
Solyc11g006020	0.16860
Solyc11g006030	0.21477
Solyc11g006040	0.14194
Solyc11g006060	0.09546
Solyc11g006070	0.06085
Solyc11g006080	0.22387
Solyc11g006090	0.00010
Solyc11g006110	1.56856
Solyc11g006130	0.30612
Solyc11g006140	999.00000
Solyc11g006150	0.31292
Solyc11g006170	0.06412
Solyc11g006180	0.09931
Solyc11g006190	0.15759
Solyc11g006200	0.31629
Solyc11g006220	0.07858
Solyc11g006230	0.30607
Solyc11g006250	0.24515
Solyc11g006260	999.00000
Solyc11g006270	0.23188
Solyc11g006290	0.19272
Solyc11g006300	0.48799
Solyc11g006310	0.00010
Solyc11g006320	0.11347
Solyc11g006340	0.15412
Solyc11g006350	0.15415
Solyc11g006360	0.24583
Solyc11g006370	0.04845
Solyc11g006380	0.22637
Solyc11g006390	0.44984
Solyc11g006400	0.10149
Solyc11g006410	0.24552
Solyc11g006420	1.31159
Solyc11g006430	0.15584
Solyc11g006450	0.31879
Solyc11g006460	0.00010
Solyc11g006470	0.13307
Solyc11g006480	0.13785
Solyc11g006490	0.22832
Solyc11g006500	0.00010
Solyc11g006510	0.00010
Solyc11g006520	0.00010
Solyc11g006540	0.17646
Solyc11g006550	0.13560
Solyc11g006560	999.00000
Solyc11g006570	0.16453
Solyc11g006580	0.21571
Solyc11g006590	0.09666
Solyc11g006620	0.18825
Solyc11g006630	0.22716
Solyc11g006640	0.00010
Solyc11g006650	0.10683
Solyc11g006660	0.02217
Solyc11g006670	0.14531
Solyc11g006680	0.20726
Solyc11g006690	0.00010
Solyc11g006700	0.38315
Solyc11g006710	0.11823
Solyc11g006720	0.08940
Solyc11g006730	0.19309
Solyc11g006740	0.66235
Solyc11g006750	0.14067
Solyc11g006760	0.17636
Solyc11g006770	0.02313
Solyc11g006780	0.06890
Solyc11g006790	1.07953
Solyc11g006820	0.11814
Solyc11g006830	0.15873
Solyc11g006860	0.32022
Solyc11g006870	0.00010
Solyc11g006880	0.45665
Solyc11g006890	0.92134
Solyc11g006900	0.05482
Solyc11g006910	0.40146
Solyc11g006920	0.04032
Solyc11g006930	0.27235
Solyc11g006940	0.23046
Solyc11g006960	0.20365
Solyc11g006970	1.05102
Solyc11g006980	0.28817
Solyc11g006990	0.05789
Solyc11g007000	0.12218
Solyc11g007010	0.29531
Solyc11g007020	0.09642
Solyc11g007030	0.27548
Solyc11g007040	0.49995
Solyc11g007060	0.54514
Solyc11g007070	0.15571
Solyc11g007080	0.13047
Solyc11g007090	0.04060
Solyc11g007100	3.50490
Solyc11g007110	0.22788
Solyc11g007120	0.04527
Solyc11g007130	0.09654
Solyc11g007140	0.16953
Solyc11g007160	0.84015
Solyc11g007170	0.03735
Solyc11g007180	0.34660
Solyc11g007190	999.00000
Solyc11g007200	0.37312
Solyc11g007210	0.10934
Solyc11g007230	0.18506
Solyc11g007250	0.09298
Solyc11g007270	0.08719
Solyc11g007310	0.52051
Solyc11g007320	0.35955
Solyc11g007330	0.05904
Solyc11g007340	0.82447
Solyc11g007350	0.27452
Solyc11g007370	999.00000
Solyc11g007390	0.33639
Solyc11g007400	0.00010
Solyc11g007480	0.38493
Solyc11g007490	0.40725
Solyc11g007500	0.29104
Solyc11g007510	0.68946
Solyc11g007530	0.17118
Solyc11g007540	0.18125
Solyc11g007550	0.43621
Solyc11g007570	0.44181
Solyc11g007580	0.50150
Solyc11g007590	0.00010
Solyc11g007600	0.16380
Solyc11g007610	0.81364
Solyc11g007620	0.22707
Solyc11g007630	0.02023
Solyc11g007640	999.00000
Solyc11g007650	1.13591
Solyc11g007660	0.08475
Solyc11g007670	0.10752
Solyc11g007680	0.43343
Solyc11g007690	0.03916
Solyc11g007700	0.46919
Solyc11g007710	0.56496
Solyc11g007720	0.34904
Solyc11g007730	0.09541
Solyc11g007740	0.20988
Solyc11g007750	0.35425
Solyc11g007760	0.06959
Solyc11g007770	0.13032
Solyc11g007780	0.56123
Solyc11g007800	0.57208
Solyc11g007810	0.41231
Solyc11g007820	0.28634
Solyc11g007830	0.22317
Solyc11g007840	0.35498
Solyc11g007850	0.35871
Solyc11g007860	0.22700
Solyc11g007870	0.63707
Solyc11g007880	0.19711
Solyc11g007890	0.05878
Solyc11g007900	0.39272
Solyc11g007910	0.11344
Solyc11g007920	0.05570
Solyc11g007930	0.15928
Solyc11g007940	0.34670
Solyc11g007950	0.42779
Solyc11g007960	0.27809
Solyc11g007980	0.00010
Solyc11g007990	0.05160
Solyc11g008000	0.26913
Solyc11g008010	0.62829
Solyc11g008020	0.00010
Solyc11g008040	0.64182
Solyc11g008050	0.04688
Solyc11g008060	0.25127
Solyc11g008070	0.16275
Solyc11g008080	0.12725
Solyc11g008090	0.11348
Solyc11g008110	999.00000
Solyc11g008120	0.52100
Solyc11g008130	0.17083
Solyc11g008140	0.14816
Solyc11g008150	0.38582
Solyc11g008200	0.23996
Solyc11g008210	0.32738
Solyc11g008220	1.12067
Solyc11g008250	0.10100
Solyc11g008260	0.13809
Solyc11g008270	0.34913
Solyc11g008280	0.15671
Solyc11g008290	0.02787
Solyc11g008300	0.00010
Solyc11g008310	0.17230
Solyc11g008320	0.18533
Solyc11g008350	0.28155
Solyc11g008360	0.08356
Solyc11g008380	0.21673
Solyc11g008390	0.16973
Solyc11g008400	0.11223
Solyc11g008420	999.00000
Solyc11g008430	0.00010
Solyc11g008440	0.30361
Solyc11g008450	0.15616
Solyc11g008460	0.13382
Solyc11g008470	0.15654
Solyc11g008480	0.44325
Solyc11g008490	0.29226
Solyc11g008500	0.22960
Solyc11g008510	0.00010
Solyc11g008530	0.71488
Solyc11g008540	0.27367
Solyc11g008550	0.17374
Solyc11g008560	0.23588
Solyc11g008570	0.24193
Solyc11g008580	0.10735
Solyc11g008590	0.00010
Solyc11g008600	0.00010
Solyc11g008610	0.07956
Solyc11g008620	0.14080
Solyc11g008630	0.23529
Solyc11g008670	0.81025
Solyc11g008680	0.05005
Solyc11g008690	0.03673
Solyc11g008700	0.37927
Solyc11g008710	0.20250
Solyc11g008720	0.42414
Solyc11g008730	0.39094
Solyc11g008740	0.42482
Solyc11g008760	0.28958
Solyc11g008770	0.10800
Solyc11g008780	0.08990
Solyc11g008790	0.07801
Solyc11g008800	0.23575
Solyc11g008810	0.11188
Solyc11g008820	0.05852
Solyc11g008830	0.00010
Solyc11g008850	0.17060
Solyc11g008860	0.10811
Solyc11g008870	0.03245
Solyc11g008880	0.09741
Solyc11g008890	0.18184
Solyc11g008900	0.00010
Solyc11g008910	0.56431
Solyc11g008940	0.11326
Solyc11g008960	0.12808
Solyc11g008970	0.15905
Solyc11g008980	0.52974
Solyc11g008990	0.13293
Solyc11g009000	0.31417
Solyc11g009010	0.08343
Solyc11g009020	0.06746
Solyc11g009030	0.18902
Solyc11g009040	0.17955
Solyc11g009050	0.18627
Solyc11g009060	0.28887
Solyc11g009070	0.26053
Solyc11g009080	0.06061
Solyc11g009090	0.04895
Solyc11g009100	0.12198
Solyc11g010100	0.26885
Solyc11g010110	0.20535
Solyc11g010120	0.22788
Solyc11g010130	0.24711
Solyc11g010170	0.75338
Solyc11g010190	0.06640
Solyc11g010200	0.05000
Solyc11g010210	0.19308
Solyc11g010220	0.24824
Solyc11g010230	0.00010
Solyc11g010240	0.11340
Solyc11g010250	0.11175
Solyc11g010260	0.12585
Solyc11g010270	0.70552
Solyc11g010290	0.01445
Solyc11g010300	0.13544
Solyc11g010310	0.20577
Solyc11g010320	0.12644
Solyc11g010330	0.11794
Solyc11g010340	0.08736
Solyc11g010350	0.28482
Solyc11g010360	0.00010
Solyc11g010370	0.15267
Solyc11g010380	0.15850
Solyc11g010390	0.09543
Solyc11g010420	0.48286
Solyc11g010430	0.78380
Solyc11g010440	0.34297
Solyc11g010450	0.09312
Solyc11g010460	0.11893
Solyc11g010470	0.00010
Solyc11g010480	0.44979
Solyc11g010490	0.24023
Solyc11g010500	0.05237
Solyc11g010510	0.32276
Solyc11g010520	0.35328
Solyc11g010540	0.39095
Solyc11g010550	0.33970
Solyc11g010570	0.15295
Solyc11g010580	0.06645
Solyc11g010600	0.14989
Solyc11g010610	0.35255
Solyc11g010620	0.56842
Solyc11g010630	0.19906
Solyc11g010650	0.28070
Solyc11g010660	0.36169
Solyc11g010670	1.86314
Solyc11g010680	0.36350
Solyc11g010690	0.24235
Solyc11g010700	0.21618
Solyc11g010710	0.08755
Solyc11g010720	0.32809
Solyc11g010730	0.06489
Solyc11g010740	0.28349
Solyc11g010760	0.40381
Solyc11g010780	0.04715
Solyc11g010790	0.00010
Solyc11g010810	999.00000
Solyc11g010840	0.46961
Solyc11g010850	0.16032
Solyc11g010890	0.58051
Solyc11g010900	0.24383
Solyc11g010910	0.41780
Solyc11g010920	0.18529
Solyc11g010930	0.44983
Solyc11g010940	0.07726
Solyc11g010950	0.20956
